"Indikator","Ausprägung","Jahr","Raumbezug","Indikatorwert","Basiswert.1","Basiswert.2","Name.Basiswert.1","Name.Basiswert.2"
"Altersgruppen Familiensprache nichtdeutsch","3 bis 7 Jahre (ohne Schulkinder)",2008,"09 Neuhausen - Nymphenburg",24.6,456,1857,"betreute Kinder (nichtdeutsche Familiensprache) (3 bis 7 Jahre)","betreute Kinder (3 bis 7 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","3 bis 7 Jahre (ohne Schulkinder)",2008,"10 Moosach",43.2,527,1220,"betreute Kinder (nichtdeutsche Familiensprache) (3 bis 7 Jahre)","betreute Kinder (3 bis 7 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","3 bis 7 Jahre (ohne Schulkinder)",2008,"11 Milbertshofen - Am Hart",56.4,1051,1864,"betreute Kinder (nichtdeutsche Familiensprache) (3 bis 7 Jahre)","betreute Kinder (3 bis 7 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","3 bis 7 Jahre (ohne Schulkinder)",2008,"12 Schwabing - Freimann",31.7,528,1666,"betreute Kinder (nichtdeutsche Familiensprache) (3 bis 7 Jahre)","betreute Kinder (3 bis 7 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","3 bis 7 Jahre (ohne Schulkinder)",2008,"13 Bogenhausen",23.2,438,1885,"betreute Kinder (nichtdeutsche Familiensprache) (3 bis 7 Jahre)","betreute Kinder (3 bis 7 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","3 bis 7 Jahre (ohne Schulkinder)",2008,"14 Berg am Laim",47,480,1021,"betreute Kinder (nichtdeutsche Familiensprache) (3 bis 7 Jahre)","betreute Kinder (3 bis 7 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","3 bis 7 Jahre (ohne Schulkinder)",2008,"15 Trudering - Riem",24.1,494,2051,"betreute Kinder (nichtdeutsche Familiensprache) (3 bis 7 Jahre)","betreute Kinder (3 bis 7 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","3 bis 7 Jahre (ohne Schulkinder)",2008,"16 Ramersdorf - Perlach",49.2,1437,2923,"betreute Kinder (nichtdeutsche Familiensprache) (3 bis 7 Jahre)","betreute Kinder (3 bis 7 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","3 bis 7 Jahre (ohne Schulkinder)",2008,"17 Obergiesing - Fasangarten",41,430,1048,"betreute Kinder (nichtdeutsche Familiensprache) (3 bis 7 Jahre)","betreute Kinder (3 bis 7 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","3 bis 7 Jahre (ohne Schulkinder)",2008,"18 Untergiesing - Harlaching",25.2,260,1032,"betreute Kinder (nichtdeutsche Familiensprache) (3 bis 7 Jahre)","betreute Kinder (3 bis 7 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","3 bis 7 Jahre (ohne Schulkinder)",2008,"19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln",25.9,482,1860,"betreute Kinder (nichtdeutsche Familiensprache) (3 bis 7 Jahre)","betreute Kinder (3 bis 7 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","3 bis 7 Jahre (ohne Schulkinder)",2008,"20 Hadern",31,391,1263,"betreute Kinder (nichtdeutsche Familiensprache) (3 bis 7 Jahre)","betreute Kinder (3 bis 7 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","3 bis 7 Jahre (ohne Schulkinder)",2008,"21 Pasing - Obermenzing",17.2,275,1602,"betreute Kinder (nichtdeutsche Familiensprache) (3 bis 7 Jahre)","betreute Kinder (3 bis 7 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","3 bis 7 Jahre (ohne Schulkinder)",2008,"22 Aubing - Lochhausen - Langwied",34.6,370,1068,"betreute Kinder (nichtdeutsche Familiensprache) (3 bis 7 Jahre)","betreute Kinder (3 bis 7 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","3 bis 7 Jahre (ohne Schulkinder)",2008,"23 Allach - Untermenzing",20.9,160,767,"betreute Kinder (nichtdeutsche Familiensprache) (3 bis 7 Jahre)","betreute Kinder (3 bis 7 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","3 bis 7 Jahre (ohne Schulkinder)",2008,"24 Feldmoching - Hasenbergl",47,714,1518,"betreute Kinder (nichtdeutsche Familiensprache) (3 bis 7 Jahre)","betreute Kinder (3 bis 7 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","3 bis 7 Jahre (ohne Schulkinder)",2008,"25 Laim",34.9,367,1052,"betreute Kinder (nichtdeutsche Familiensprache) (3 bis 7 Jahre)","betreute Kinder (3 bis 7 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","3 bis 7 Jahre (ohne Schulkinder)",2007,"Stadt München",33.7,11159,33073,"betreute Kinder (nichtdeutsche Familiensprache) (3 bis 7 Jahre)","betreute Kinder (3 bis 7 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","3 bis 7 Jahre (ohne Schulkinder)",2007,"01 Altstadt - Lehel",24.2,122,504,"betreute Kinder (nichtdeutsche Familiensprache) (3 bis 7 Jahre)","betreute Kinder (3 bis 7 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","3 bis 7 Jahre (ohne Schulkinder)",2007,"02 Ludwigsvorstadt - Isarvorstadt",29,272,939,"betreute Kinder (nichtdeutsche Familiensprache) (3 bis 7 Jahre)","betreute Kinder (3 bis 7 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","3 bis 7 Jahre (ohne Schulkinder)",2007,"03 Maxvorstadt",27.1,318,1175,"betreute Kinder (nichtdeutsche Familiensprache) (3 bis 7 Jahre)","betreute Kinder (3 bis 7 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","3 bis 7 Jahre (ohne Schulkinder)",2007,"04 Schwabing - West",30.7,268,874,"betreute Kinder (nichtdeutsche Familiensprache) (3 bis 7 Jahre)","betreute Kinder (3 bis 7 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","3 bis 7 Jahre (ohne Schulkinder)",2007,"05 Au - Haidhausen",30.5,426,1397,"betreute Kinder (nichtdeutsche Familiensprache) (3 bis 7 Jahre)","betreute Kinder (3 bis 7 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","3 bis 7 Jahre (ohne Schulkinder)",2007,"06 Sendling",45.1,515,1142,"betreute Kinder (nichtdeutsche Familiensprache) (3 bis 7 Jahre)","betreute Kinder (3 bis 7 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","3 bis 7 Jahre (ohne Schulkinder)",2007,"07 Sendling - Westpark",34.8,348,999,"betreute Kinder (nichtdeutsche Familiensprache) (3 bis 7 Jahre)","betreute Kinder (3 bis 7 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","3 bis 7 Jahre (ohne Schulkinder)",2007,"08 Schwanthalerhöhe",45,293,651,"betreute Kinder (nichtdeutsche Familiensprache) (3 bis 7 Jahre)","betreute Kinder (3 bis 7 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","3 bis 7 Jahre (ohne Schulkinder)",2007,"09 Neuhausen - Nymphenburg",24.7,443,1796,"betreute Kinder (nichtdeutsche Familiensprache) (3 bis 7 Jahre)","betreute Kinder (3 bis 7 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","3 bis 7 Jahre (ohne Schulkinder)",2007,"10 Moosach",43.7,542,1241,"betreute Kinder (nichtdeutsche Familiensprache) (3 bis 7 Jahre)","betreute Kinder (3 bis 7 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","3 bis 7 Jahre (ohne Schulkinder)",2007,"11 Milbertshofen - Am Hart",57.6,1080,1876,"betreute Kinder (nichtdeutsche Familiensprache) (3 bis 7 Jahre)","betreute Kinder (3 bis 7 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","3 bis 7 Jahre (ohne Schulkinder)",2007,"12 Schwabing - Freimann",32.4,523,1613,"betreute Kinder (nichtdeutsche Familiensprache) (3 bis 7 Jahre)","betreute Kinder (3 bis 7 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","3 bis 7 Jahre (ohne Schulkinder)",2007,"13 Bogenhausen",21.1,415,1971,"betreute Kinder (nichtdeutsche Familiensprache) (3 bis 7 Jahre)","betreute Kinder (3 bis 7 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","3 bis 7 Jahre (ohne Schulkinder)",2007,"14 Berg am Laim",44,449,1021,"betreute Kinder (nichtdeutsche Familiensprache) (3 bis 7 Jahre)","betreute Kinder (3 bis 7 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","3 bis 7 Jahre (ohne Schulkinder)",2007,"15 Trudering - Riem",23.5,453,1926,"betreute Kinder (nichtdeutsche Familiensprache) (3 bis 7 Jahre)","betreute Kinder (3 bis 7 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","3 bis 7 Jahre (ohne Schulkinder)",2007,"16 Ramersdorf - Perlach",48.2,1399,2904,"betreute Kinder (nichtdeutsche Familiensprache) (3 bis 7 Jahre)","betreute Kinder (3 bis 7 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","3 bis 7 Jahre (ohne Schulkinder)",2007,"17 Obergiesing - Fasangarten",36.4,387,1062,"betreute Kinder (nichtdeutsche Familiensprache) (3 bis 7 Jahre)","betreute Kinder (3 bis 7 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","3 bis 7 Jahre (ohne Schulkinder)",2007,"18 Untergiesing - Harlaching",22.5,236,1047,"betreute Kinder (nichtdeutsche Familiensprache) (3 bis 7 Jahre)","betreute Kinder (3 bis 7 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","3 bis 7 Jahre (ohne Schulkinder)",2007,"19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln",26.7,470,1762,"betreute Kinder (nichtdeutsche Familiensprache) (3 bis 7 Jahre)","betreute Kinder (3 bis 7 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","3 bis 7 Jahre (ohne Schulkinder)",2007,"20 Hadern",32.1,409,1275,"betreute Kinder (nichtdeutsche Familiensprache) (3 bis 7 Jahre)","betreute Kinder (3 bis 7 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","3 bis 7 Jahre (ohne Schulkinder)",2007,"21 Pasing - Obermenzing",15.2,235,1549,"betreute Kinder (nichtdeutsche Familiensprache) (3 bis 7 Jahre)","betreute Kinder (3 bis 7 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","3 bis 7 Jahre (ohne Schulkinder)",2007,"22 Aubing - Lochhausen - Langwied",34.1,370,1085,"betreute Kinder (nichtdeutsche Familiensprache) (3 bis 7 Jahre)","betreute Kinder (3 bis 7 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","3 bis 7 Jahre (ohne Schulkinder)",2007,"23 Allach - Untermenzing",29.7,223,750,"betreute Kinder (nichtdeutsche Familiensprache) (3 bis 7 Jahre)","betreute Kinder (3 bis 7 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","3 bis 7 Jahre (ohne Schulkinder)",2007,"24 Feldmoching - Hasenbergl",43.9,655,1491,"betreute Kinder (nichtdeutsche Familiensprache) (3 bis 7 Jahre)","betreute Kinder (3 bis 7 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","3 bis 7 Jahre (ohne Schulkinder)",2007,"25 Laim",30.1,308,1023,"betreute Kinder (nichtdeutsche Familiensprache) (3 bis 7 Jahre)","betreute Kinder (3 bis 7 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2022,"Stadt München",38.9,8008,20601,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2022,"01 Altstadt - Lehel",10.1,14,139,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2022,"02 Ludwigsvorstadt - Isarvorstadt",25.2,138,547,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2022,"03 Maxvorstadt",26.2,102,390,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2022,"04 Schwabing - West",19.6,78,397,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2022,"05 Au - Haidhausen",28.8,299,1040,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2022,"06 Sendling",26.9,115,428,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2022,"07 Sendling - Westpark",32.4,254,783,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2022,"08 Schwanthalerhöhe",28.8,103,358,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2022,"09 Neuhausen - Nymphenburg",29.9,350,1169,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2022,"10 Moosach",51.9,512,987,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2022,"11 Milbertshofen - Am Hart",58,596,1028,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2022,"12 Schwabing - Freimann",36.1,486,1346,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2022,"13 Bogenhausen",35.7,370,1037,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2022,"14 Berg am Laim",54.7,372,680,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2022,"15 Trudering - Riem",46.7,539,1155,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2022,"16 Ramersdorf - Perlach",45.8,901,1966,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2022,"17 Obergiesing - Fasangarten",40,338,845,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2022,"18 Untergiesing - Harlaching",23.8,111,467,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2022,"19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln",42.9,432,1008,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2022,"20 Hadern",42.3,318,751,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2022,"21 Pasing - Obermenzing",31.7,323,1018,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2022,"22 Aubing - Lochhausen - Langwied",40.5,376,929,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2022,"23 Allach - Untermenzing",30.1,135,449,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2022,"24 Feldmoching - Hasenbergl",55.2,538,974,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2022,"25 Laim",29.3,208,710,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2021,"Stadt München",38.9,7506,19312,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2021,"01 Altstadt - Lehel",12.7,18,142,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2021,"02 Ludwigsvorstadt - Isarvorstadt",24.7,131,530,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2021,"03 Maxvorstadt",23.6,94,399,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2021,"04 Schwabing - West",21.9,88,402,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2021,"05 Au - Haidhausen",27,263,974,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2021,"06 Sendling",21,90,429,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2021,"07 Sendling - Westpark",33.3,251,753,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2021,"08 Schwanthalerhöhe",31.6,110,348,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2021,"09 Neuhausen - Nymphenburg",31.2,343,1101,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2021,"10 Moosach",49.2,435,884,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2021,"11 Milbertshofen - Am Hart",67.4,621,922,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2021,"12 Schwabing - Freimann",35.8,426,1190,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2021,"13 Bogenhausen",35.1,336,956,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2021,"14 Berg am Laim",52.3,336,643,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2021,"15 Trudering - Riem",44,521,1183,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2021,"16 Ramersdorf - Perlach",48.5,903,1860,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2021,"17 Obergiesing - Fasangarten",42.3,348,823,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2021,"18 Untergiesing - Harlaching",25,108,432,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2021,"19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln",42.9,405,944,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2021,"20 Hadern",39.2,291,743,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2021,"21 Pasing - Obermenzing",28.1,266,947,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2021,"22 Aubing - Lochhausen - Langwied",43.1,336,779,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2021,"23 Allach - Untermenzing",27.4,123,449,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2021,"24 Feldmoching - Hasenbergl",52.6,482,916,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2021,"25 Laim",32.1,181,563,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2020,"Stadt München",39,7319,18781,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","5 bis 13 Jahre (Schulkinder)",2020,"01 Altstadt - Lehel",11.2,16,143,"betreute Kinder (nichtdeutsche Familiensprache) (5 bis 13 Jahre)","betreute Kinder (5 bis 13 Jahre)"
