"Indikator","Ausprägung","Jahr","Raumbezug","Indikatorwert","Basiswert.1","Basiswert.2","Name.Basiswert.1","Name.Basiswert.2"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2012,"08 Schwanthalerhöhe",19.9,305,1529,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2012,"09 Neuhausen - Nymphenburg",23.3,897,3851,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2012,"10 Moosach",22.1,455,2061,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2012,"11 Milbertshofen - Am Hart",23.1,742,3218,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2012,"12 Schwabing - Freimann",22.5,782,3471,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2012,"13 Bogenhausen",21.3,694,3253,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2012,"14 Berg am Laim",18.3,319,1742,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2012,"15 Trudering - Riem",26.2,1096,4178,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2012,"16 Ramersdorf - Perlach",28.4,1672,5887,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2012,"17 Obergiesing - Fasangarten",36.8,678,1841,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2012,"18 Untergiesing - Harlaching",15.8,295,1867,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2012,"19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln",17.3,569,3284,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2012,"20 Hadern",26.4,645,2446,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2012,"21 Pasing - Obermenzing",17.1,517,3022,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2012,"22 Aubing - Lochhausen - Langwied",22.5,415,1841,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2012,"23 Allach - Untermenzing",23.8,350,1471,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2012,"24 Feldmoching - Hasenbergl",26.3,759,2887,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2012,"25 Laim",23.4,420,1796,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2011,"Stadt München",22.9,14035,61312,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2011,"01 Altstadt - Lehel",10.2,109,1071,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2011,"02 Ludwigsvorstadt - Isarvorstadt",21.9,476,2170,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2011,"03 Maxvorstadt",17.3,406,2346,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2011,"04 Schwabing - West",18,333,1855,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2011,"05 Au - Haidhausen",27.9,830,2978,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2011,"06 Sendling",25.3,400,1579,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2011,"07 Sendling - Westpark",22.5,472,2102,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2011,"08 Schwanthalerhöhe",18.9,290,1532,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2011,"09 Neuhausen - Nymphenburg",22.8,807,3538,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2011,"10 Moosach",21.6,442,2043,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2011,"11 Milbertshofen - Am Hart",22.7,695,3063,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2011,"12 Schwabing - Freimann",24,754,3140,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2011,"13 Bogenhausen",20.6,646,3140,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2011,"14 Berg am Laim",18.3,312,1705,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2011,"15 Trudering - Riem",24.7,996,4025,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2011,"16 Ramersdorf - Perlach",28.8,1631,5655,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2011,"17 Obergiesing - Fasangarten",37.1,661,1784,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2011,"18 Untergiesing - Harlaching",16.7,307,1840,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2011,"19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln",18.4,558,3026,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2011,"20 Hadern",26.2,610,2330,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2011,"21 Pasing - Obermenzing",18.3,501,2731,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2011,"22 Aubing - Lochhausen - Langwied",23,384,1669,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2011,"23 Allach - Untermenzing",23,333,1446,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2011,"24 Feldmoching - Hasenbergl",24.1,659,2740,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2011,"25 Laim",23.4,423,1804,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2010,"Stadt München",23.1,13524,58476,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2010,"01 Altstadt - Lehel",11.6,114,986,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2010,"02 Ludwigsvorstadt - Isarvorstadt",23.1,482,2091,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2010,"03 Maxvorstadt",16.7,367,2199,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2010,"04 Schwabing - West",17.7,316,1785,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2010,"05 Au - Haidhausen",29.1,812,2790,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2010,"06 Sendling",21.8,386,1767,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2010,"07 Sendling - Westpark",19.5,343,1761,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2010,"08 Schwanthalerhöhe",20.1,284,1412,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2010,"09 Neuhausen - Nymphenburg",23.7,795,3348,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2010,"10 Moosach",22.2,430,1935,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2010,"11 Milbertshofen - Am Hart",23.6,733,3106,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2010,"12 Schwabing - Freimann",23.8,711,2993,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2010,"13 Bogenhausen",21.9,659,3015,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2010,"14 Berg am Laim",19.8,312,1576,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2010,"15 Trudering - Riem",24,920,3831,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2010,"16 Ramersdorf - Perlach",30.2,1610,5325,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2010,"17 Obergiesing - Fasangarten",35.7,637,1785,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2010,"18 Untergiesing - Harlaching",18,289,1605,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2010,"19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln",19,561,2950,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2010,"20 Hadern",25.8,597,2312,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2010,"21 Pasing - Obermenzing",16.3,405,2490,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2010,"22 Aubing - Lochhausen - Langwied",21.3,344,1614,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2010,"23 Allach - Untermenzing",22.5,324,1437,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2010,"24 Feldmoching - Hasenbergl",25.2,687,2722,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2010,"25 Laim",24.7,406,1641,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2009,"Stadt München",23,12742,55493,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2009,"01 Altstadt - Lehel",12.3,118,956,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2009,"02 Ludwigsvorstadt - Isarvorstadt",23.3,459,1973,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2009,"03 Maxvorstadt",15.9,363,2284,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2009,"04 Schwabing - West",20,312,1561,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2009,"05 Au - Haidhausen",29,783,2698,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2009,"06 Sendling",22.5,392,1742,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2009,"07 Sendling - Westpark",20.1,329,1635,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2009,"08 Schwanthalerhöhe",25.5,309,1211,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2009,"09 Neuhausen - Nymphenburg",24.5,766,3125,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2009,"10 Moosach",22.1,414,1871,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2009,"11 Milbertshofen - Am Hart",23.5,710,3025,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2009,"12 Schwabing - Freimann",22.7,663,2919,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2009,"13 Bogenhausen",20.9,580,2774,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2009,"14 Berg am Laim",19.1,280,1468,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2009,"15 Trudering - Riem",22.4,752,3359,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2009,"16 Ramersdorf - Perlach",27.7,1389,5011,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2009,"17 Obergiesing - Fasangarten",33.6,608,1810,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2009,"18 Untergiesing - Harlaching",16.2,266,1644,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2009,"19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln",18.9,552,2924,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2009,"20 Hadern",27.2,551,2028,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2009,"21 Pasing - Obermenzing",16.1,397,2463,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2009,"22 Aubing - Lochhausen - Langwied",21,328,1564,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2009,"23 Allach - Untermenzing",24.3,329,1354,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2009,"24 Feldmoching - Hasenbergl",27.5,694,2520,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2009,"25 Laim",25.3,398,1574,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2008,"Stadt München",22.8,12333,54061,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2008,"01 Altstadt - Lehel",12.7,118,928,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2008,"02 Ludwigsvorstadt - Isarvorstadt",23.9,453,1898,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2008,"03 Maxvorstadt",16.9,362,2142,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2008,"04 Schwabing - West",18.9,292,1549,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2008,"05 Au - Haidhausen",28.9,769,2659,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2008,"06 Sendling",21.6,373,1726,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2008,"07 Sendling - Westpark",19.7,297,1509,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2008,"08 Schwanthalerhöhe",24.4,298,1220,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2008,"09 Neuhausen - Nymphenburg",24.6,775,3154,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2008,"10 Moosach",22.7,407,1795,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2008,"11 Milbertshofen - Am Hart",23.8,713,2990,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2008,"12 Schwabing - Freimann",22.6,658,2915,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2008,"13 Bogenhausen",20.1,556,2767,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2008,"14 Berg am Laim",19.3,281,1453,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2008,"15 Trudering - Riem",20.4,622,3055,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2008,"16 Ramersdorf - Perlach",27.7,1373,4955,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2008,"17 Obergiesing - Fasangarten",32.3,590,1829,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2008,"18 Untergiesing - Harlaching",17.8,272,1525,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2008,"19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln",19.1,554,2905,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2008,"20 Hadern",26,512,1968,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2008,"21 Pasing - Obermenzing",16.7,395,2360,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2008,"22 Aubing - Lochhausen - Langwied",21.8,324,1487,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2008,"23 Allach - Untermenzing",24.7,300,1213,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2008,"24 Feldmoching - Hasenbergl",27,667,2469,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2008,"25 Laim",23.4,372,1590,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2007,"Stadt München",23,11858,51643,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2007,"01 Altstadt - Lehel",14.1,115,815,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2007,"02 Ludwigsvorstadt - Isarvorstadt",25.4,441,1733,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2007,"03 Maxvorstadt",18.3,344,1875,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2007,"04 Schwabing - West",20.8,257,1238,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2007,"05 Au - Haidhausen",29.9,729,2441,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2007,"06 Sendling",20.9,361,1727,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2007,"07 Sendling - Westpark",19.6,286,1462,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2007,"08 Schwanthalerhöhe",25.9,292,1126,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2007,"09 Neuhausen - Nymphenburg",25.3,769,3045,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2007,"10 Moosach",24.7,462,1874,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2007,"11 Milbertshofen - Am Hart",24.7,737,2979,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2007,"12 Schwabing - Freimann",23.1,633,2742,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2007,"13 Bogenhausen",19.9,557,2805,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2007,"14 Berg am Laim",18.3,268,1462,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2007,"15 Trudering - Riem",19.1,537,2805,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2007,"16 Ramersdorf - Perlach",27.3,1325,4854,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
"Altersgruppen","5 bis 13 Jahre (Schulkinder)",2007,"17 Obergiesing - Fasangarten",31.7,567,1787,"betreute Kinder (5 bis 13 Jahre)","betreute Kinder (insgesamt)"
